"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",52.105199186145
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",31.4399849602647
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",452.818288567868
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",50.12879808109
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",30.4458226061644
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",430.878200957772
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",48.115563854515
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",29.4646162715868
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",409.520844896679
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",46.09737509503
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",28.5000270789023
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",388.772781921226
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-4.88481793042807
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.003759396498
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",3.47201027881867
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",44.13546733362
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",27.5276300123181
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",34.4538270266667
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.66185635
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.228285709
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",173.826185490467
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.34803305
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.75012470575
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",246.543432564
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.040665
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",2.5476373741
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",255.754413203667
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.6397975
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",2.9876906945
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",262.147864264
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",3.560626
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.865404358535
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",274.564199866
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",3.559028
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.934958509497
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",283.495120898
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",3.524248
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.977092146305
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",286.396625511333
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",3.405479
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",1.977170609055
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",283.638644490667
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",3.2089485
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",1.9351305145
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",273.808696571667
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",3.2655835
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",1.84380277602
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",259.707441245633
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",3.264009
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",1.72406067894
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",245.6700708242
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",3.2258215
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",1.60673630015
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",233.121625788333
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",3.1631
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",1.5237424719
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",223.182867439033
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",3.0794165
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",1.46765555965
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",215.7820252511
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",2.9872025
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",1.43186562075
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",203.4518906134
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",2.888338
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",1.35655591295
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",187.3677433793
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",2.7944555
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",1.2250763138
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",174.3822904802
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",2.697048
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",1.1612971929
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",161.638439648033
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",2.5937185
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",1.0930233946
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",149.6759230956
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",2.49053
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",1.0229013392
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",138.1824742144
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",2.387835
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0.95138465125
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",6.05902594
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0.067577563445
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1975,"Vint_1975","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",49.1704502666667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.86719155205
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",124.117832556667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.0638738447184
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",126.490480783333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.8678672053056
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",137.796102546667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.8736245570244
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",148.883230503333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.97470571784
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",151.253873496
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.8962637277154
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",145.966349877333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.73919918356088
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",139.257248034667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",1.54824059666464
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",134.750466308333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",1.47278853145688
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2040,"Vint_2040","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",133.457337251333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",1.45994898621176
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2045,"Vint_2045","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",132.152715698667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",1.45707761590056
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2050,"Vint_2050","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",131.542469512667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",1.47061187364288
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2055,"Vint_2055","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",129.781073946333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",1.4734111637535
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2060,"Vint_2060","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",127.576717557667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",1.47036651690336
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2065,"Vint_2065","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",125.5401905582
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",1.46715849150734
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2070,"Vint_2070","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",123.5082891614
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",1.45949658930162
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",122.0150041297
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",1.45353910059008
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",120.700158521067
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",1.44689391351241
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",119.424262162333
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",1.43854761170775
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",118.134131928267
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",1.42834990614516
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2095,"Vint_2095","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",116.9052480002
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",1.41884388654549
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",1975,"Vint_1975","1975$/GJ",139.539558
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",1990,"Vint_1990","1975$/GJ",194.02343
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2005,"Vint_2005","1975$/GJ",190.71757
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2010,"Vint_2010","1975$/GJ",196.96798
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2015,"Vint_2015","1975$/GJ",198.46966
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2020,"Vint_2020","1975$/GJ",53227.63182
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2025,"Vint_2025","1975$/GJ",52014.93937
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2030,"Vint_2030","1975$/GJ",51474.2743
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2035,"Vint_2035","1975$/GJ",50499.57853
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2040,"Vint_2040","1975$/GJ",49623.1876
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2045,"Vint_2045","1975$/GJ",49371.77989
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2050,"Vint_2050","1975$/GJ",48659.77392
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2055,"Vint_2055","1975$/GJ",48006.02564
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2060,"Vint_2060","1975$/GJ",47909.70294
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2065,"Vint_2065","1975$/GJ",47344.93444
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2070,"Vint_2070","1975$/GJ",46894.429
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2075,"Vint_2075","1975$/GJ",46523.82793
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2080,"Vint_2080","1975$/GJ",46180.23945
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2085,"Vint_2085","1975$/GJ",45859.87563
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2090,"Vint_2090","1975$/GJ",45560.77114
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2095,"Vint_2095","1975$/GJ",45281.39532
"Reference","South Korea","South Korea","hydrogenCostsByTech","Year",2100,"Vint_2100","1975$/GJ",45018.27546
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","EJ",0.01625503761
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","km^3",0.0013089189
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2025,"Vint_2025","million ton-km",1.79216
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","EJ",0.098432997994
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","km^3",0.0073030485958
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2030,"Vint_2030","million ton-km",5.31454
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","EJ",0.211896244566
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","km^3",0.0158562722036
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2035,"Vint_2035","million ton-km",11.3912
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","EJ",0.322088516338
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","km^3",0.024217040143
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2040,"Vint_2040","million ton-km",17.2405
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","EJ",0.400099923777
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","km^3",0.0305738111024
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2045,"Vint_2045","million ton-km",21.3629
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","EJ",0.47029436574
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","km^3",0.0365438743308
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2050,"Vint_2050","million ton-km",25.8299
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","EJ",0.57751030705
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","km^3",0.045067092854
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2055,"Vint_2055","million ton-km",32.4223
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","EJ",0.700570039164
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","km^3",0.0550092159356
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2060,"Vint_2060","million ton-km",39.989
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","EJ",0.805855772864
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","km^3",0.0639361858958
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2065,"Vint_2065","million ton-km",46.0343
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","EJ",0.87741582409
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","km^3",0.070461610226
"Reference","South Korea","South Korea","hydrogenInputsByTech","Year",2070,"Vint_2070","million ton-km",50.1585
